"Species","January","February","March","April","May","June","July","August","September","October","November","December","Landings","year","area"
"Rockfish bocaccio",746,141,955,2483,2235,2962,1174,1521,3160,1690,1839,908,19814,2000,"San Francisco"
"Rockfish brown",0,166,0,79,115,0,66,31,104,156,350,368,1434,2000,"San Francisco"
"Rockfish canary",81,60,85,110,101,699,580,564,936,1095,514,273,5097,2000,"San Francisco"
"Rockfish chilipepper",20025,5225,22204,34810,17424,44105,12204,48521,51169,29770,50833,33396,369687,2000,"San Francisco"
"Rockfish copper",119,129,1,0,61,193,108,201,840,876,688,895,4111,2000,"San Francisco"
"Rockfish cowcod",0,9,0,7,0,20,7,31,42,0,0,0,116,2000,"San Francisco"
"Rockfish darkblotched",100,0,0,0,0,0,0,0,0,0,292,0,392,2000,"San Francisco"
"Rockfish flag",0,0,0,0,0,0,0,0,0,166,0,7,173,2000,"San Francisco"
"Rockfish gopher",73,0,0,0,74,539,288,297,648,245,65,149,2379,2000,"San Francisco"
"Rockfish grass",0,0,0,0,2,85,36,165,39,32,10,48,416,2000,"San Francisco"
"Rockfish greenblotched",0,0,0,0,0,0,0,9,0,0,0,0,9,2000,"San Francisco"
"Rockfish greenspotted",16,45,301,0,0,46,100,15,366,145,0,55,1089,2000,"San Francisco"
"Rockfish greenstriped",0,0,228,0,0,0,0,0,0,0,0,11,239,2000,"San Francisco"
"Rockfish group blackblue",0,0,0,0,0,0,0,48,0,0,0,0,48,2000,"San Francisco"
"Rockfish group bolina",1131,641,100,3,798,6307,4060,12301,6338,6129,8301,10562,56671,2000,"San Francisco"
"Rockfish group deepwater reds",0,0,0,0,0,0,0,0,0,0,0,18,18,2000,"San Francisco"
"Rockfish group gopher",0,0,0,0,30,296,313,196,95,158,13,18,1119,2000,"San Francisco"
"Rockfish group nearshore",0,31,0,0,0,228,427,814,1006,138,42,0,2686,2000,"San Francisco"
"Rockfish group red",94,17,22,118,17,292,129,262,1523,508,479,89,3549,2000,"San Francisco"
"Rockfish group rosefish",2559,3037,2751,2974,1531,4936,875,3931,8605,5241,6324,1052,43816,2000,"San Francisco"
"Rockfish group shelf",0,0,0,0,0,0,66,30,230,306,111,228,971,2000,"San Francisco"
"Rockfish group slope",0,0,0,0,0,0,26,1304,155,26,45,880,2436,2000,"San Francisco"
"Rockfish group small",0,0,50,259,0,1074,1814,13,849,46,234,107,4446,2000,"San Francisco"
"Rockfish olive",0,0,0,0,0,0,0,3,0,0,0,38,41,2000,"San Francisco"
"Rockfish quillback",378,0,0,0,0,219,47,24,2927,1779,610,1006,6990,2000,"San Francisco"
"Rockfish rosethorn",0,0,0,0,20,0,0,0,52,80,0,36,188,2000,"San Francisco"
"Rockfish rosy",0,0,0,0,0,0,0,0,0,0,115,0,115,2000,"San Francisco"
"Rockfish splitnose",0,0,0,167,0,0,0,0,0,48,0,200,415,2000,"San Francisco"
"Rockfish unspecified",510,43,279,1753,93,793,640,8376,3371,640,258,699,17454,2000,"San Francisco"
"Rockfish vermilion",10,76,0,0,78,138,292,363,439,356,372,461,2584,2000,"San Francisco"
"Rockfish widow",34842,44191,47308,8682,25997,3899,636,1276,6142,10216,8323,1389,192901,2000,"San Francisco"
"Rockfish yelloweye",22,0,0,0,86,40,107,27,104,213,4,87,690,2000,"San Francisco"
"Rockfish yellowtail",26,231,167,85,127,1195,689,746,1554,609,497,365,6290,2000,"San Francisco"
"Sablefish",10849,6491,3616,16137,12094,23315,12700,199715,31922,19478,21480,24657,382453,2000,"San Francisco"
"Salmon Chinook",0,0,0,0,716895,614291,273546,78392,261946,7874,0,0,1952945,2000,"San Francisco"
"Salmon Roe Chinook Coho",0,0,0,0,0,1,20,75,162,0,0,1260,1517,2000,"San Francisco"
"Salmon",0,0,0,0,0,0,105,0,0,0,0,0,105,2000,"San Francisco"
"Sanddab",30949,6667,79542,89686,58516,139582,146812,256126,196100,259749,115614,50113,1429456,2000,"San Francisco"
"Sardine Pacific",0,0,0,48,62,853,30,4,0,0,0,0,996,2000,"San Francisco"
"Scorpionfish California",0,0,0,0,0,0,0,21,0,0,0,0,21,2000,"San Francisco"
"Sculpin staghorn",309,36,0,8,193,142,0,245,982,1082,409,433,3839,2000,"San Francisco"
"Seabass white",53,1141,122,9,0,63,33,28,55,1235,392,10,3141,2000,"San Francisco"
"Shark brown smoothhound",0,0,0,0,0,0,0,0,0,0,135,94,229,2000,"San Francisco"
"Shark leopard",472,372,355,62,617,610,404,400,329,46,12,252,3931,2000,"San Francisco"
"Shark pelagic thresher",0,0,0,0,0,7,0,0,0,0,0,0,7,2000,"San Francisco"
"Shark sevengill",0,0,0,12,0,0,0,0,0,0,0,0,12,2000,"San Francisco"
"Shark soupfin",818,201,303,36,204,522,400,58,55,218,686,1153,4654,2000,"San Francisco"
"Shark spiny dogfish",0,0,21,0,0,0,0,0,0,0,0,0,21,2000,"San Francisco"
"Shark thresher",0,0,0,0,0,0,61,145,27,227,75,0,535,2000,"San Francisco"
"Shark unspecified",0,103,28,270,393,342,0,0,42,0,151,581,1910,2000,"San Francisco"
"Skate California",0,0,0,0,0,0,0,0,0,0,0,3,3,2000,"San Francisco"
"Skate unspecified",4097,4873,3870,13681,8609,7511,7475,5276,6600,2743,3740,5376,73851,2000,"San Francisco"
"Smelt night",0,0,0,34,0,43,21,0,0,0,0,0,98,2000,"San Francisco"
"Smelt surf",0,0,0,16,36,5723,0,0,21,0,7,0,5803,2000,"San Francisco"
"Sole Dover",83970,55051,28958,102356,33575,47901,52238,32345,114503,11496,30400,36903,629696,2000,"San Francisco"
"Sole English",12182,4228,7676,16525,4595,17786,12580,17933,24745,23875,16689,13057,171871,2000,"San Francisco"
"Sole fantail",0,0,0,0,0,0,155,8,0,0,0,0,163,2000,"San Francisco"
"Sole petrale",30620,4291,6846,13435,5366,16681,9825,17115,21575,12801,23979,29791,192325,2000,"San Francisco"
"Sole rex",8466,5204,2924,8843,2038,4025,2338,2428,9828,2376,5834,1752,56056,2000,"San Francisco"
"Sole rock",1134,357,1161,1391,3202,3093,865,309,1013,464,1138,1427,15553,2000,"San Francisco"
"Sole sand",6367,7925,4385,5559,2720,21895,5894,3266,1189,7460,2946,6684,76288,2000,"San Francisco"
"Sole unspecified",76,0,0,0,0,0,0,0,0,0,0,0,76,2000,"San Francisco"
"Stickleback threespine",6,13,11,6,7,11,7,9,16,9,12,12,118,2000,"San Francisco"
"Surfperch barred",0,0,0,65,0,0,0,0,0,0,0,0,65,2000,"San Francisco"
"Surfperch shiner",0,0,0,0,0,0,0,82,0,0,0,0,82,2000,"San Francisco"
"Surfperch unspecified",549,323,2414,1004,3,0,160,368,973,431,1185,1261,8671,2000,"San Francisco"
"Surfperch white",500,632,0,1656,0,0,0,0,0,0,0,0,2788,2000,"San Francisco"
"Swordfish",0,0,0,0,0,0,0,0,0,5456,568,0,6024,2000,"San Francisco"
"Thornyhead longspine",21957,10992,2379,8397,3795,3100,7150,4555,14695,129,11656,6659,95464,2000,"San Francisco"
"Thornyhead shortspine",9795,2747,1462,3095,878,1325,1800,7891,5689,902,5050,3306,43940,2000,"San Francisco"
"Thornyheads",610,0,3939,1172,0,0,0,0,3995,0,62,110,9888,2000,"San Francisco"
"Tuna albacore",0,0,0,0,0,0,1989,770,34256,43677,16895,0,97587,2000,"San Francisco"
"Tuna bluefin",0,0,0,0,0,0,0,0,64,145,0,0,209,2000,"San Francisco"
"Tuna skipjack black",0,0,0,0,0,0,0,0,0,5,0,0,5,2000,"San Francisco"
"Tuna unspecified",0,0,0,0,0,0,0,0,0,649,0,0,649,2000,"San Francisco"
"Tuna yellowfin",0,0,0,0,0,0,0,0,15,0,0,0,15,2000,"San Francisco"
"Turbot",56,6,162,183,122,86,44,0,11,85,0,0,755,2000,"San Francisco"
"Whiting Pacific",0,0,0,0,0,7,6,0,0,0,48,0,61,2000,"San Francisco"
"Crab Dungeness",46262,45696,42948,36368,10164,12266,1945,514,0,0,423404,174827,794394,2000,"San Francisco"
"Crab box",0,0,0,36,0,0,0,0,0,0,0,0,36,2000,"San Francisco"
"Crab claws",0,0,0,197,0,0,0,0,0,0,0,0,197,2000,"San Francisco"
"Crab red rock",0,60,0,0,0,0,0,0,0,400,0,0,460,2000,"San Francisco"
"Crab rock unspecified",321,265,0,1535,2564,4567,7024,5179,7226,3746,4799,2618,39844,2000,"San Francisco"
"Crayfish signal",0,22,0,0,0,0,0,0,0,0,0,0,22,2000,"San Francisco"
"Prawn ridgeback",0,0,399,0,0,0,0,0,0,0,0,0,399,2000,"San Francisco"
"Prawn spot",7970,2059,7015,0,0,0,0,5008,10744,12606,0,0,45401,2000,"San Francisco"
"Shrimp bay",6862,3288,791,2151,6490,4286,5827,8980,10322,10303,10163,13353,82816,2000,"San Francisco"
"Shrimp brine",10811,29001,49153,84046,124019,154032,117768,140729,109851,43423,15720,12150,890703,2000,"San Francisco"
"Sea urchin red",2468,0,0,1080,1092,2777,0,0,0,1487,18449,1584,28937,2000,"San Francisco"
"Octopus unspecified",62,0,52,75,0,0,0,45,45,0,0,36,315,2000,"San Francisco"
"Waters Area Total",5179201,1572877,782840,510488,1161983,1356813,783571,899061,978712,557606,868118,1457198,16108470,2000,"San Francisco"
"Halibut California",0,0,0,0,0,0,139,0,0,0,0,0,139,2000,"San Francisco"
"Stickleback threespine",3,0,2,0,0,0,0,0,0,0,0,0,5,2000,"San Francisco"
"Waters Area Total",3,0,2,0,0,0,139,0,0,0,0,0,144,2000,"San Francisco"
"Grand Total",5179204,1572877,782842,510488,1161983,1356813,783710,899061,978712,557606,868118,1457198,16108613,2000,"San Francisco"
"Anchovy northern",0,0,0,0,0,41,762,2067,10192,4704,0,0,17767,2001,"San Francisco"
"Barracuda California",156,0,0,0,0,0,0,14,58,43,0,0,271,2001,"San Francisco"
"Bass giant sea",0,0,308,0,0,0,0,0,0,0,0,0,308,2001,"San Francisco"
"Butterfish Pacific pompano",0,1,18,77,0,206,0,24,38,0,0,0,365,2001,"San Francisco"
"Cabezon",435,369,14,0,314,253,614,366,392,0,0,0,2756,2001,"San Francisco"
"Corbina California",0,0,0,0,0,14,99,0,0,0,0,0,113,2001,"San Francisco"
"Corvina shortfin",0,0,10,0,0,0,0,0,0,0,0,0,10,2001,"San Francisco"
"Croaker unspecifed",0,0,0,0,0,29,0,0,0,150,0,0,179,2001,"San Francisco"
"Croaker white",4765,4319,8860,3349,1400,2249,6962,4722,2522,458,786,4955,45344,2001,"San Francisco"
"Dolphin fish",0,0,0,855,274,0,148,0,0,0,0,0,1277,2001,"San Francisco"
"Eel monkeyface",0,0,0,0,20,0,0,0,0,35,54,0,108,2001,"San Francisco"
"Escolar",0,0,0,0,135,0,316,0,0,0,0,0,451,2001,"San Francisco"
"Fish unspecified",0,0,0,0,141,0,0,0,0,0,273,0,414,2001,"San Francisco"
"Flounder starry",1689,5506,9126,1951,485,2289,2958,1770,1339,4327,5418,4833,41691,2001,"San Francisco"
"Flounder unspecified",811,2617,2251,0,0,415,257,16,12,80,0,0,6459,2001,"San Francisco"
"Goby yellowfin",0,10,21,0,0,0,7,35,10,0,0,0,82,2001,"San Francisco"
"Greenling kelp",35,97,28,0,16,25,219,186,0,40,0,0,646,2001,"San Francisco"
"Grenadiers",0,904,1089,0,0,185,2154,244,42,1660,0,0,6278,2001,"San Francisco"
"Halibut California",22640,37152,61028,8307,5289,13809,30424,20229,14338,17976,15682,17010,263883,2001,"San Francisco"
"Halibut unspecified",0,0,0,48,33,0,0,0,0,0,0,0,81,2001,"San Francisco"
"Herring roe on kelp",0,21363,32357,0,0,0,0,0,0,0,0,0,53720,2001,"San Francisco"
"Herring Roe",5050311,0,0,0,0,0,0,0,0,0,0,204687,5254998,2001,"San Francisco"
"Jacksmelt",0,0,0,0,0,0,0,0,23,11,114,0,148,2001,"San Francisco"
"Kelpfishes",0,0,0,0,5,0,0,0,0,0,0,0,5,2001,"San Francisco"
"Lingcod",1,0,16,38,1831,933,4012,6719,4565,3724,180,31,22050,2001,"San Francisco"
"Mackerel Pacific",377,7,0,0,4,0,274,0,230,0,341,0,1232,2001,"San Francisco"
"Mackerel bullet",0,0,0,0,0,0,0,0,0,101,0,0,101,2001,"San Francisco"
"Mackerel unspecified",0,0,0,0,0,0,0,0,0,110,0,0,110,2001,"San Francisco"
"Mudsucker longjaw",1,0,0,0,0,0,0,0,0,0,0,0,1,2001,"San Francisco"
"Opah",0,0,0,1391,387,0,2051,0,0,0,0,0,3829,2001,"San Francisco"
"Ray unspecified",0,0,0,0,0,0,0,0,0,0,39,0,39,2001,"San Francisco"
"Rockfish China",21,139,16,0,95,79,97,287,176,303,82,0,1293,2001,"San Francisco"
"Rockfish bank",1460,9032,390,2495,3588,43,0,166,277,8749,3006,2148,31354,2001,"San Francisco"
"Rockfish blackandyellow",47,133,0,0,30,60,395,445,185,51,0,0,1347,2001,"San Francisco"
"Rockfish black",687,485,1370,0,375,963,1367,1548,1896,4229,381,7,13308,2001,"San Francisco"
"Rockfish blackgill",341,167,26,115,103,0,81,376,3648,1948,291,208,7303,2001,"San Francisco"
"Rockfish blue",129,414,42,0,76,155,251,588,1212,201,268,0,3337,2001,"San Francisco"
"Rockfish bocaccio",834,775,760,1268,2345,1183,2324,1309,640,906,0,35,12379,2001,"San Francisco"
"Rockfish brown",50,2,46,0,264,79,391,425,1130,661,1052,0,4101,2001,"San Francisco"
"Rockfish canary",117,362,82,83,376,210,272,570,1001,303,56,0,3433,2001,"San Francisco"
"Rockfish chilipepper",16454,18609,12940,20459,54462,15268,36084,16823,9378,52495,23997,11846,288814,2001,"San Francisco"
"Rockfish copper",210,1060,0,0,32,124,534,928,1384,1249,559,16,6096,2001,"San Francisco"
"Rockfish cowcod",0,0,0,0,0,0,56,0,0,0,0,0,56,2001,"San Francisco"
"Rockfish darkblotched",29,9,18,0,0,0,0,0,0,0,0,0,55,2001,"San Francisco"
"Rockfish flag",0,0,0,0,0,0,0,0,12,0,0,0,12,2001,"San Francisco"
"Rockfish gopher",80,85,12,0,446,372,568,472,500,730,326,0,3590,2001,"San Francisco"
"Rockfish grass",10,5,43,0,0,9,297,224,219,25,32,0,863,2001,"San Francisco"
"Rockfish greenspotted",34,0,0,0,64,0,46,10,113,255,0,0,522,2001,"San Francisco"
"Rockfish group blackblue",5,0,0,0,0,0,0,0,0,798,0,0,803,2001,"San Francisco"
"Rockfish group bocaccioch",0,0,26,0,0,0,0,0,0,0,0,0,26,2001,"San Francisco"
"Rockfish group bolina",462,976,118,0,743,528,3918,5982,7402,7893,1439,49,29511,2001,"San Francisco"
"Rockfish group gopher",0,74,0,0,0,8,165,94,121,171,93,0,726,2001,"San Francisco"
"Rockfish group nearshore",43,3,0,0,0,0,0,0,0,0,87,0,133,2001,"San Francisco"
"Rockfish group red",0,313,23,0,359,0,338,1724,3949,0,0,148,6854,2001,"San Francisco"
"Rockfish group rosefish",504,1189,5044,6473,2577,2829,1576,1194,232,4159,2911,382,29070,2001,"San Francisco"
"Rockfish group shelf",87,401,96,345,0,0,46,115,332,15,1,0,1438,2001,"San Francisco"
"Rockfish group slope",642,0,3448,481,152,76,0,0,2466,26,0,1017,8308,2001,"San Francisco"
"Rockfish group small",383,0,0,80,108,1060,1698,433,1650,459,0,120,5990,2001,"San Francisco"
"Rockfish kelp",0,0,0,0,0,0,0,5,1,0,0,0,6,2001,"San Francisco"
"Rockfish olive",14,24,0,0,5,6,22,10,19,34,5,0,139,2001,"San Francisco"
"Rockfish quillback",182,992,0,0,8,0,134,393,919,3286,765,0,6679,2001,"San Francisco"
"Rockfish rosethorn",27,42,0,0,0,0,38,131,190,0,0,0,428,2001,"San Francisco"
"Rockfish rosy",137,0,0,0,0,0,0,0,0,0,0,0,137,2001,"San Francisco"
"Rockfish splitnose",3105,4205,0,0,0,0,0,0,0,1066,66,681,9123,2001,"San Francisco"
"Rockfish starry",0,0,0,0,0,0,0,23,134,0,0,0,156,2001,"San Francisco"
"Rockfish treefish",0,0,0,0,0,0,0,0,0,30,0,0,30,2001,"San Francisco"
"Rockfish unspecified",324,938,463,49,240,0,143,207,7584,2152,83,110,12293,2001,"San Francisco"
"Rockfish vermilion",2989,1668,1822,0,8,0,622,702,865,0,0,0,8676,2001,"San Francisco"
"Rockfish widow",3029,5094,727,1854,3018,817,3934,5255,3172,6328,23553,0,56781,2001,"San Francisco"
"Rockfish yelloweye",0,5,0,0,0,0,2,83,92,57,0,0,239,2001,"San Francisco"
"Rockfish yellowtail",10,643,302,0,1767,76,124,326,422,74,1,0,3746,2001,"San Francisco"
"Sablefish",3787,8150,14525,11232,14050,14178,23352,64158,101277,35572,7917,1960,300158,2001,"San Francisco"
"Salmon Roe Chinook and C",0,0,0,0,0,0,0,5,74,52,0,1057,1187,2001,"San Francisco"
"Salmon chinook",0,0,0,0,397622,30381,246836,50977,86688,49636,0,0,862139,2001,"San Francisco"
"Salmon",0,0,0,0,0,0,0,0,0,98,0,0,98,2001,"San Francisco"
"Sanddab",128732,38590,119302,99753,60568,94872,203488,138140,151491,138885,82019,35992,1291832,2001,"San Francisco"
"Sardine Pacific",0,0,0,0,0,0,0,76,23,0,0,0,99,2001,"San Francisco"
"Sculpin staghorn",296,7,53,449,1077,136,38,333,483,2205,1311,401,6789,2001,"San Francisco"
"Sculpin yellowchin",0,0,0,0,0,0,0,0,0,40,0,0,40,2001,"San Francisco"
"Seabass white",209,35,331,0,32,17,100,286,1704,1875,296,562,5446,2001,"San Francisco"
"Shad threadfin",0,0,0,0,0,0,0,0,0,0,0,6,6,2001,"San Francisco"
"Shark blue",0,0,0,0,0,0,0,0,0,25,0,0,25,2001,"San Francisco"
"Shark brown smoothhound",11,0,0,23,0,0,0,0,0,0,0,0,34,2001,"San Francisco"
"Shark leopard",289,134,321,593,1937,1580,520,390,302,323,220,220,6829,2001,"San Francisco"
"Shark shortfin mako",0,0,0,0,140,0,96,0,0,0,107,0,343,2001,"San Francisco"
"Shark sixgill",0,0,52,0,0,0,0,0,0,0,0,0,52,2001,"San Francisco"
"Shark soupfin",250,288,40,32,288,153,233,211,74,412,1331,248,3560,2001,"San Francisco"
"Shark spiny dogfish",24,0,0,0,0,0,0,0,0,0,0,1650,1674,2001,"San Francisco"
"Shark thresher",180,0,0,564,0,0,0,0,119,0,0,0,863,2001,"San Francisco"
"Shark unspecified",149,85,10,274,845,397,396,0,29,380,927,141,3633,2001,"San Francisco"
"Sheephead California",0,0,0,0,0,0,0,0,0,14,0,0,14,2001,"San Francisco"
"Skate big",0,0,0,0,52,0,78,5,0,0,0,0,135,2001,"San Francisco"
"Skate unspecified",2631,4518,7265,4972,5793,2255,3666,6648,4872,2061,1535,2569,48784,2001,"San Francisco"
"Smelt surf",0,0,0,0,0,0,0,40,0,0,0,0,40,2001,"San Francisco"
"Smelts true",0,0,0,0,0,0,0,0,242,315,0,0,557,2001,"San Francisco"
"Sole Dover",3190,47151,73046,21537,37050,29478,36101,91219,55264,4930,0,3560,402526,2001,"San Francisco"
"Sole English",8297,5077,14213,6290,26203,10385,11634,13624,17282,14591,12163,8454,148213,2001,"San Francisco"
"Sole petrale",18405,5791,19066,7961,41715,20235,12164,10811,14385,22256,27574,30021,230384,2001,"San Francisco"
"Sole rex",2875,4124,4261,2925,1275,307,1442,1850,1899,477,1472,1631,24538,2001,"San Francisco"
"Sole rock",175,145,1515,2384,5277,450,2115,688,153,522,1806,79,15309,2001,"San Francisco"
"Sole sand",6905,8449,13152,3563,18803,10374,17576,5812,3883,7043,4923,3262,103746,2001,"San Francisco"
"Stickleback threespine",12,7,9,7,9,8,7,5,7,6,7,26,111,2001,"San Francisco"
"Surfperch barred",0,0,0,4,0,0,0,0,35,0,0,0,39,2001,"San Francisco"
"Surfperch redtail",0,0,0,0,0,0,0,4,0,0,0,0,4,2001,"San Francisco"
"Surfperch rubberlip",0,0,0,178,0,0,0,0,0,0,0,0,178,2001,"San Francisco"
"Surfperch shiner",0,0,0,0,0,0,8,20,6,8,37,16,95,2001,"San Francisco"
"Surfperch unspecified",787,1756,2066,1338,148,4,198,237,213,267,564,854,8431,2001,"San Francisco"
"Surfperch walleye",0,0,0,124,0,0,0,0,0,0,0,0,124,2001,"San Francisco"
"Swordfish",727,0,0,3155,5558,0,9090,0,0,0,537,0,19067,2001,"San Francisco"
"Thornyhead longspine",0,9268,11802,215,5019,2400,4038,8790,5420,2490,0,94,49536,2001,"San Francisco"
"Thornyhead shortspine",561,2651,2855,49,2021,1025,2805,4619,3524,1678,0,0,21788,2001,"San Francisco"
"Thornyheads",60,0,58,0,0,2530,543,170,716,0,0,0,4077,2001,"San Francisco"
"Trawled fish unspecified",0,0,0,0,0,0,0,0,0,21,0,0,21,2001,"San Francisco"
"Tuna albacore",0,0,0,1276,208,1571,8145,17438,29527,44011,2609,66,104851,2001,"San Francisco"
"Tuna bigeye",0,0,0,0,1826,0,438,0,0,0,0,0,2264,2001,"San Francisco"
"Tuna bluefin",0,0,0,3640,174,0,0,0,0,59,167,0,4040,2001,"San Francisco"
"Tuna skipjack black",0,0,0,0,0,0,0,0,0,0,74,0,74,2001,"San Francisco"
"Tuna skipjack",0,0,0,0,0,0,0,1783,0,0,0,0,1783,2001,"San Francisco"
"Tuna unspecified",0,0,0,0,0,0,0,0,188,0,0,0,188,2001,"San Francisco"
"Tuna yellowfin",0,0,0,655,186,0,0,0,0,0,0,0,841,2001,"San Francisco"
"Turbot",0,0,65,0,0,8,5,107,0,25,36,5,252,2001,"San Francisco"
"Wahoo",0,0,0,383,64,0,0,0,0,0,0,0,447,2001,"San Francisco"
"Whiting Pacific",0,0,0,0,4,0,0,0,0,0,0,552,556,2001,"San Francisco"
"Crab Dungeness",62866,46148,65142,69647,103842,73602,2158,0,0,0,10114,674915,1108433,2001,"San Francisco"
"Crab box",93,0,0,0,0,0,0,0,0,0,0,0,93,2001,"San Francisco"
"Crab brown rock",0,0,0,0,0,0,0,0,0,0,4,0,4,2001,"San Francisco"
"Crab red rock",0,70,76,0,0,0,0,0,0,60,73,0,279,2001,"San Francisco"
"Crab rock unspecified",1911,2429,2902,2934,2657,3949,6510,5395,4884,3327,1240,381,38520,2001,"San Francisco"
"Crayfish signal",0,0,0,0,0,0,235,0,0,0,0,0,235,2001,"San Francisco"
"Prawn spot",0,7493,15684,6392,4773,6897,4302,2118,1925,2961,0,0,52544,2001,"San Francisco"
"Shrimp bay",8297,7076,10520,5734,5799,9820,8754,8443,4988,7414,9081,8152,94077,2001,"San Francisco"
"Shrimp brine",6217,970,8435,61973,226566,212038,130743,81200,87783,23548,21109,3134,863716,2001,"San Francisco"
"Shrimp red rock",0,0,0,942,0,0,0,0,0,0,0,0,942,2001,"San Francisco"
"Urchin red",8641,5386,1030,0,0,0,0,0,0,354,0,0,15411,2001,"San Francisco"
"Clam rosy razor",33,0,0,0,0,0,0,0,0,0,0,0,33,2001,"San Francisco"
"Mussel",0,0,0,0,16,0,0,0,0,0,0,0,16,2001,"San Francisco"
"Octopus unspecified",0,35,197,308,526,238,230,0,37,87,0,59,1807,2001,"San Francisco"
"Squid jumbo",0,0,0,0,0,0,0,0,0,30,0,0,30,2001,"San Francisco"
"Squid market",16,0,0,0,0,34,19682,0,0,0,0,0,19732,2001,"San Francisco"
"Turtle",0,0,0,0,0,0,0,8,0,0,0,0,8,2001,"San Francisco"
"Waters Area Total",5380293,326018,530932,371224,1053699,573714,864595,592847,664576,500129,271194,1028349,12157569,2001,"San Francisco"
"Grand Total",5380293,326018,530932,371224,1053699,573714,864595,592847,664576,500129,271194,1028349,12157569,2001,"San Francisco"
"Anchovy northern",0,0,0,11060,14108,12688,0,0,0,0,0,0,37856,2002,"San Francisco"
"Barracuda California",0,0,0,0,0,0,0,0,11,13,0,0,24,2002,"San Francisco"
"Blackfish Sacramento",0,264,722,0,0,0,0,0,0,0,0,0,986,2002,"San Francisco"
