"Species","January","February","March","April","May","June","July","August","September","October","November","December","Landings","year","area"
"Pelagics",0,0,0,0,0,0,103742,78514,499011,0,0,0,681268,2005,"San Francisco"
"Pelagics",0,0,0,165,0,403130,250,411,40729,16,100,0,444801,2006,"San Francisco"
"Pelagics",0,0,0,0,0,0,2,2500,1814,3,0,0,4318,2007,"San Francisco"
"Pelagics",0,0,0,91,0,0,285154,87648,729302,0,0,0,1102195,2008,"San Francisco"
"Pelagics",1,0,0,0,0,0,787522,134,1110516,37,26,0,1898234,2009,"San Francisco"
"Pelagics",0,0,0,0,400,0,133,0,37925,38024,0,0,76482,2010,"San Francisco"
"Pelagics",0,0,0,0,18,0,0,0,0,0,0,0,18,2011,"San Francisco"
"Pelagics",0,0,0,0,0,0,0,1000,634,0,0,0,1634,2012,"San Francisco"
"Pelagics",200,1280,0,0,0,0,2813,10,0,0,0,0,4303,2013,"San Francisco"
"Pelagics",0,0,0,0,700,0,0,840,0,4,0,0,1544,2014,"San Francisco"
"Pelagics",0,0,0,0,0,1539,0,53554,292,3033,1376,0,59794,2015,"San Francisco"
"Pelagics",84,0,1428,1000,0,415918,13,135897,474314,545632,0,0,1574285,2016,"San Francisco"
"Pelagics",1,0,0,0,161,109,432666,1591542,1418624,7,0,0,3443110,2017,"San Francisco"
"Pelagics",0,0,0,1545,248,313,1256874,1689512,211734,74,0,0,3160300,2018,"San Francisco"
"Pelagics",0,0,0,1075,1090,316,20,57389,66614,1226326,412969,0,1765799,2019,"San Francisco"
"Pelagics",1497612,2391840,263624,603781,1238096,2010970,1072881,2339755,773936,926849,1712995,324208,15156547,2000,"Santa Barbara"
"Pelagics",2304320,2728909,481897,2827300,786334,638437,1818360,2845061,1169593,1247333,638267,170340,17656150,2001,"Santa Barbara"
"Pelagics",0,1,5694,619446,93744,626888,2134487,3427569,1553394,2097347,1288682,937973,12785225,2002,"Santa Barbara"
"Pelagics",1902887,267724,76425,1,25157,307138,809347,203601,129216,392727,1331369,1242340,6687932,2003,"Santa Barbara"
"Pelagics",2381282,869675,1172443,667425,116918,358244,940051,2735287,2813817,2775354,646799,1186325,16663620,2004,"Santa Barbara"
"Pelagics",1332361,886213,1129477,153752,84712,38607,130722,2125155,1822899,1686778,1440748,253210,11084634,2005,"Santa Barbara"
"Pelagics",94449,86337,3473,727813,482076,84948,159075,982596,1828196,4352449,3341882,1663102,13806396,2006,"Santa Barbara"
"Pelagics",297446,329300,243102,668862,1806074,1060428,1453409,1261341,3101935,369562,329688,45371,10966519,2007,"Santa Barbara"
"Pelagics",24823,4213,12,73,3060,64015,166173,62428,61206,171561,242784,40822,841169,2008,"Santa Barbara"
"Pelagics",10661,10105,149931,6170,221447,551134,105261,15654,134271,104770,106184,43629,1459217,2009,"Santa Barbara"
"Pelagics",802,73,28667,34598,36810,69703,823510,593103,1802517,68038,135227,2065,3595114,2010,"Santa Barbara"
"Pelagics",0,0,0,5,6011,21793,119514,120358,76589,35453,9752,3,389477,2011,"Santa Barbara"
"Pelagics",9801,248670,44824,1,19,86459,68620,172448,106266,739981,1990,890700,2369779,2012,"Santa Barbara"
"Pelagics",95703,0,0,0,2,368323,25132,10,0,30,0,0,489200,2013,"Santa Barbara"
"Pelagics",169055,0,3296,79,103224,108464,86174,52886,55835,189589,812,9,769422,2014,"Santa Barbara"
"Pelagics",203488,0,838,33354,7125,95036,188364,1304266,1836082,1071850,329705,107107,5177214,2015,"Santa Barbara"
"Pelagics",1,76,5,0,36390,133968,97053,94478,2362,8518,561942,51200,985992,2016,"Santa Barbara"
"Pelagics",68955,0,18,1183,34361,167808,1553,20,5,371212,100144,87195,832455,2017,"Santa Barbara"
"Pelagics",31334,19075,2,0,2,0,594726,696236,22938,22726,190025,14464,1591527,2018,"Santa Barbara"
"Pelagics",9416,2599,0,20354,17500,28244,27182,23380,19705,172130,276624,162528,759662,2019,"Santa Barbara"
